,Date,AirportName,PercentOfBaseline,Centroid.Latitute,Centroid.Longitude,City,State,ISO_3166_2,Country
5510,2020/7/8,Washington Dulles International ,53,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5511,2020/8/5,Washington Dulles International ,66,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5512,2020/8/9,Washington Dulles International ,44,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5513,2020/4/28,Washington Dulles International ,53,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5514,2020/5/13,Washington Dulles International ,57,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5515,2020/4/6,Washington Dulles International ,60,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5516,2020/5/23,Washington Dulles International ,33,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5517,2020/4/17,Washington Dulles International ,52,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5518,2020/10/5,Washington Dulles International ,73,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5519,2020/5/29,Washington Dulles International ,60,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5520,2020/6/6,Washington Dulles International ,50,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5521,2020/6/18,Washington Dulles International ,59,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5522,2020/10/7,Washington Dulles International ,65,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5523,2020/9/18,Washington Dulles International ,69,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5524,2020/6/29,Washington Dulles International ,59,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5525,2020/6/9,Washington Dulles International ,58,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5526,2020/9/16,Washington Dulles International ,73,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5527,2020/4/20,Washington Dulles International ,59,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5528,2020/4/26,Washington Dulles International ,44,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5529,2020/8/29,Washington Dulles International ,54,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5530,2020/6/22,Washington Dulles International ,63,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5531,2020/9/6,Washington Dulles International ,46,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5532,2020/9/13,Washington Dulles International ,46,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5533,2020/7/26,Washington Dulles International ,50,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5534,2020/8/15,Washington Dulles International ,43,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5535,2020/5/3,Washington Dulles International ,36,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5536,2020/8/10,Washington Dulles International ,61,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5537,2020/10/10,Washington Dulles International ,52,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5538,2020/4/11,Washington Dulles International ,29,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5539,2020/5/31,Washington Dulles International ,32,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5540,2020/6/28,Washington Dulles International ,28,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5541,2020/8/2,Washington Dulles International ,54,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5542,2020/6/13,Washington Dulles International ,40,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5543,2020/7/13,Washington Dulles International ,55,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5544,2020/3/24,Washington Dulles International ,57,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5545,2020/5/2,Washington Dulles International ,39,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5546,2020/9/21,Washington Dulles International ,69,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5547,2020/7/24,Washington Dulles International ,50,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5548,2020/7/31,Washington Dulles International ,55,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5549,2020/4/4,Washington Dulles International ,40,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5550,2020/8/24,Washington Dulles International ,69,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5551,2020/7/18,Washington Dulles International ,42,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5552,2020/4/13,Washington Dulles International ,53,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5553,2020/9/15,Washington Dulles International ,81,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5554,2020/5/19,Washington Dulles International ,48,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5555,2020/9/30,Washington Dulles International ,68,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5556,2020/6/25,Washington Dulles International ,58,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5557,2020/6/15,Washington Dulles International ,55,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5558,2020/10/3,Washington Dulles International ,50,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5559,2020/9/20,Washington Dulles International ,66,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5560,2020/10/14,Washington Dulles International ,74,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5561,2020/3/30,Washington Dulles International ,54,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5562,2020/4/25,Washington Dulles International ,46,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5563,2020/6/8,Washington Dulles International ,59,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5564,2020/5/18,Washington Dulles International ,54,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5565,2020/5/30,Washington Dulles International ,47,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5566,2020/10/8,Washington Dulles International ,70,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5567,2020/6/16,Washington Dulles International ,53,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5568,2020/3/27,Washington Dulles International ,57,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5569,2020/10/6,Washington Dulles International ,66,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5570,2020/4/2,Washington Dulles International ,39,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5571,2020/8/25,Washington Dulles International ,68,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5572,2020/7/22,Washington Dulles International ,71,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5573,2020/8/8,Washington Dulles International ,46,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5574,2020/5/8,Washington Dulles International ,52,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5575,2020/6/5,Washington Dulles International ,63,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5576,2020/5/17,Washington Dulles International ,32,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5577,2020/3/21,Washington Dulles International ,71,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5578,2020/5/21,Washington Dulles International ,47,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5579,2020/8/16,Washington Dulles International ,54,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5580,2020/7/3,Washington Dulles International ,28,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5581,2020/6/12,Washington Dulles International ,51,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5582,2020/7/16,Washington Dulles International ,46,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5583,2020/4/16,Washington Dulles International ,51,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5584,2020/9/1,Washington Dulles International ,72,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5585,2020/5/7,Washington Dulles International ,51,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5586,2020/5/11,Washington Dulles International ,60,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5587,2020/9/28,Washington Dulles International ,65,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5588,2020/6/24,Washington Dulles International ,67,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5589,2020/5/10,Washington Dulles International ,34,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5590,2020/9/5,Washington Dulles International ,38,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5591,2020/7/9,Washington Dulles International ,57,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5592,2020/9/23,Washington Dulles International ,69,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5593,2020/5/4,Washington Dulles International ,60,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5594,2020/7/27,Washington Dulles International ,57,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5595,2020/3/28,Washington Dulles International ,48,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5596,2020/5/22,Washington Dulles International ,42,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5597,2020/5/26,Washington Dulles International ,57,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5598,2020/6/21,Washington Dulles International ,28,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5599,2020/9/12,Washington Dulles International ,46,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5600,2020/7/1,Washington Dulles International ,51,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5601,2020/5/6,Washington Dulles International ,52,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5602,2020/9/22,Washington Dulles International ,74,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5603,2020/6/20,Washington Dulles International ,41,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5604,2020/3/23,Washington Dulles International ,65,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5605,2020/8/18,Washington Dulles International ,61,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5606,2020/9/2,Washington Dulles International ,59,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5607,2020/9/24,Washington Dulles International ,62,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5608,2020/7/21,Washington Dulles International ,68,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5609,2020/7/23,Washington Dulles International ,56,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5610,2020/4/14,Washington Dulles International ,60,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5611,2020/9/19,Washington Dulles International ,54,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5612,2020/6/14,Washington Dulles International ,40,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5613,2020/10/2,Washington Dulles International ,62,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5614,2020/5/12,Washington Dulles International ,56,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5615,2020/7/30,Washington Dulles International ,62,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5616,2020/6/7,Washington Dulles International ,43,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5617,2020/7/4,Washington Dulles International ,16,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5618,2020/4/8,Washington Dulles International ,55,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5619,2020/10/1,Washington Dulles International ,67,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5620,2020/7/11,Washington Dulles International ,53,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5621,2020/3/18,Washington Dulles International ,85,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5622,2020/5/14,Washington Dulles International ,58,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5623,2020/6/1,Washington Dulles International ,58,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5624,2020/6/3,Washington Dulles International ,55,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5625,2020/9/10,Washington Dulles International ,57,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5626,2020/7/19,Washington Dulles International ,44,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5627,2020/7/29,Washington Dulles International ,60,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5628,2020/4/19,Washington Dulles International ,41,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5629,2020/7/20,Washington Dulles International ,63,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5630,2020/3/22,Washington Dulles International ,68,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5631,2020/4/21,Washington Dulles International ,47,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5632,2020/6/17,Washington Dulles International ,54,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5633,2020/4/7,Washington Dulles International ,53,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5634,2020/5/28,Washington Dulles International ,55,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5635,2020/7/2,Washington Dulles International ,45,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5636,2020/7/10,Washington Dulles International ,55,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5637,2020/9/11,Washington Dulles International ,67,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5638,2020/6/11,Washington Dulles International ,53,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5639,2020/8/14,Washington Dulles International ,52,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
5640,2020/3/26,Washington Dulles International ,53,-77.44277,38.94759,Floris,Virginia,US-VA,United States of America (the)
